InspectionID,Facility_ID,Facility_Name,Facility_Address,Facility_Address_2,Facility_City,Facility_State,Facility_Postal_Code,Facility_County,Venue_Type,Inspection_Date,Inspection_Score,Inspection_Purpose,Inspection_Passed,No_Imminent_Health_Hazards,Disinfectant,Free_Chlorine,Free_Bromine,pH,Enclosure,Main_Drain_Visible,Safety_Equipment,Disinfectant_Level,pH_Balance,Inspection_Notes,OBJECTID
1472516,100223,THE GENTRY,9500 WILLIAMSBURG PLAZA,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2019/05/23,91,ROUTINE,FALSE,TRUE,CHLORINE,2.4000001,,7.8000002,TRUE,TRUE,TRUE,TRUE,TRUE," other - disinfectant combined residual| other - turover rate ~ hrs.(min.)| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair",2141
1472518,96776,OXMOOR APARTMENT HOMES,7400 STEEPLE CREST CIRCLE,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2019/05/23,93,ROUTINE,FALSE,TRUE,CHLORINE,3.5999999,,7.5999999,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - warning signs, facility regulations posted, conspicuous, good repair| other - filter type ~, values, sight glass, air release, gauges, operating, good repair",2142
1472518,96776,OXMOOR APARTMENT HOMES,7400 STEEPLE CREST CIRCLE,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2019/05/23,93,ROUTINE,TRUE,TRUE,CHLORINE,3.5999999,,7.5999999,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - warning signs, facility regulations posted, conspicuous, good repair| other - filter type ~, values, sight glass, air release, gauges, operating, good repair",2143
1472806,98346,STAYBRIDGE SUITES,11711 GATEWORTH WAY,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2019/05/23,90,ROUTINE,FALSE,TRUE,CHLORINE,0.2,,7.6999998,TRUE,TRUE,FALSE,FALSE,TRUE," Disinfectant Level - disinfectant free residual| other - warning signs, facility regulations posted, conspicuous, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",2144
1472806,98346,STAYBRIDGE SUITES,11711 GATEWORTH WAY,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2019/05/23,90,ROUTINE,TRUE,TRUE,CHLORINE,0.2,,7.6999998,TRUE,TRUE,TRUE,TRUE,TRUE," Disinfectant Level - disinfectant free residual| other - warning signs, facility regulations posted, conspicuous, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",2145
1472807,29350,ELKS CLUB,2824 KLONDIKE LN.,,LOUISVILLE,KY,40218,JEFFERSON,POOL,2019/05/23,75,ROUTINE,FALSE,TRUE,CHLORINE,0.2,,8.1999998,TRUE,TRUE,TRUE,FALSE,FALSE," other - disinfectant combined residual| pH Balance - ph(7.2-7.8)| Disinfectant Level - disinfectant free residual| other - flow meter: installation, accessibility, operating, good repair| other - turover rate ~ hrs.(min.)| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - disinfectant system, type ~ installation, capacity, operating, good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - test kits: provided, proper types, fresh reagents, maintained, proper usage",2146
1472808,29379,FOUR SEASONS APT,8010 SUMMERFIELD CIR,,LOUISVILLE,KY,40220,JEFFERSON,POOL,2019/05/23,94,ROUTINE,FALSE,TRUE,CHLORINE,4.5999999,,7.6999998,TRUE,TRUE,TRUE,FALSE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| Disinfectant Level - disinfectant free residual",2147
1472809,99485,THE POINTE AT STONEYBROOK,2405 ARBOR POINTE DR,,LOUISVILLE,KY,40220,JEFFERSON,POOL,2019/05/23,89,ROUTINE,FALSE,TRUE,CHLORINE,2,,7,TRUE,TRUE,TRUE,TRUE,FALSE," pH Balance - ph(7.2-7.8)| other - turover rate ~ hrs.(min.)| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair",2148
1472809,99485,THE POINTE AT STONEYBROOK,2405 ARBOR POINTE DR,,LOUISVILLE,KY,40220,JEFFERSON,POOL,2019/05/23,89,ROUTINE,TRUE,TRUE,CHLORINE,2,,7,TRUE,TRUE,TRUE,TRUE,TRUE," pH Balance - ph(7.2-7.8)| other - turover rate ~ hrs.(min.)| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair",2149
1472826,29307,COUNTRY ACRES APARTMENTS,102 COUNTRY ACRES,,LOUISVILLE,KY,40218,JEFFERSON,POOL,2019/05/24,82,ROUTINE,FALSE,TRUE,CHLORINE,0.40000001,,7.6999998,TRUE,TRUE,FALSE,FALSE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| Disinfectant Level - disinfectant free residual| other - lifeguard(s) on duty: sign posted, lifeguard chairs, adequate, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair| other - chemicals stock: adequate, fresh, storage, usage",2150
1472827,69696,FOUR POINTS BY SHERATON,2850 CRITTENDEN DR,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2019/05/24,89,ROUTINE,FALSE,TRUE,BROMINE,,5.5999999,7.5999999,TRUE,TRUE,TRUE,FALSE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| Disinfectant Level - disinfectant free residual| other - disinfectant combined residual",2151
1472827,69696,FOUR POINTS BY SHERATON,2850 CRITTENDEN DR,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2019/05/24,89,ROUTINE,TRUE,TRUE,BROMINE,,5.5999999,7.5999999,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| Disinfectant Level - disinfectant free residual| other - disinfectant combined residual",2152
1472830,101851,BRADFORD MILL LOFTS,1124 REUTLINGER AVE,,LOUISVILLE,KY,40204,JEFFERSON,POOL,2019/05/24,97,FOLLOW-UP,FALSE,TRUE,CHLORINE,3,,7.5999999,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,2153
1472839,29390,GASLITE SQUARE CONDOS,4851 SHERBURN LN.,,LOUISVILLE,KY,40207,JEFFERSON,POOL,2019/05/24,98,ROUTINE,TRUE,TRUE,CHLORINE,2.8,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair",2154
1472841,105753,POST OAK APARTMENTS,8000 POST OAK PLACE,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2019/05/24,90,ROUTINE,FALSE,TRUE,CHLORINE,3.4000001,,7.5999999,TRUE,TRUE,TRUE,TRUE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair",2155
1472841,105753,POST OAK APARTMENTS,8000 POST OAK PLACE,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2019/05/24,90,ROUTINE,TRUE,TRUE,CHLORINE,3.4000001,,7.5999999,TRUE,TRUE,TRUE,TRUE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair",2156
1472865,38901,RIVER OAK APARTMENT,2400 MELLWOOD AVENUE,,LOUISVILLE,KY,40206,JEFFERSON,POOL,2019/05/24,89,ROUTINE,FALSE,TRUE,CHLORINE,5,,8.1999998,TRUE,TRUE,TRUE,FALSE,FALSE," pH Balance - ph(7.2-7.8)| Disinfectant Level - disinfectant free residual| other - ph control, chemical feed equipment: types ~| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair",2157
1472865,38901,RIVER OAK APARTMENT,2400 MELLWOOD AVENUE,,LOUISVILLE,KY,40206,JEFFERSON,POOL,2019/05/24,89,ROUTINE,TRUE,TRUE,CHLORINE,5,,8.1999998,TRUE,TRUE,TRUE,TRUE,TRUE," pH Balance - ph(7.2-7.8)| Disinfectant Level - disinfectant free residual| other - ph control, chemical feed equipment: types ~| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair",2158
1472867,103432,BAXTER APARTMENTS,1221 E BROADWAY,,LOUISVILLE,KY,40204,JEFFERSON,POOL,2019/05/24,85,ROUTINE,FALSE,TRUE,CHLORINE,4.4000001,,7.1999998,FALSE,TRUE,TRUE,FALSE,TRUE," other - total alkalinity (50-180 ppm)| Disinfectant Level - disinfectant free residual| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - toilet, shower, locker facilities: clean, lighting, ventilation, good repair| other - warning signs, facility regulations posted, conspicuous, good repair| Enclosure - facility enclosure: adequate, self closing gate, good repair",2159
1472937,81605,BEST WESTERN LOUISVILLE EAST,9802 BUNSEN WAY,,LOUISVILLE,KY,40299,JEFFERSON,HOT TUB / SPA,2019/05/24,93,ROUTINE,FALSE,TRUE,CHLORINE,2,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE," other - disinfectant combined residual| other - operator testing frequency, log sheets maintained| other - recirculating piping:  identified, approved materials, good repair",2160
1472937,81605,BEST WESTERN LOUISVILLE EAST,9802 BUNSEN WAY,,LOUISVILLE,KY,40299,JEFFERSON,HOT TUB / SPA,2019/05/24,93,ROUTINE,TRUE,TRUE,CHLORINE,2,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE," other - disinfectant combined residual| other - operator testing frequency, log sheets maintained| other - recirculating piping:  identified, approved materials, good repair",2161
1472939,81606,BEST WESTERN LOUISVILLE EAST,9802 BUNSEN WAY,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2019/05/24,95,ROUTINE,FALSE,TRUE,CHLORINE,1.2,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE," other - disinfectant combined residual| other - operator testing frequency, log sheets maintained",2162
1472939,81606,BEST WESTERN LOUISVILLE EAST,9802 BUNSEN WAY,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2019/05/24,95,ROUTINE,TRUE,TRUE,CHLORINE,1.2,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE," other - disinfectant combined residual| other - operator testing frequency, log sheets maintained",2163
1472942,101423,LOUISVILLE MARRIOTT EAST,1903 EMBASSY SQUARE BLVD,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2019/05/24,93,ROUTINE,FALSE,TRUE,CHLORINE,2.2,,7.1999998,TRUE,TRUE,TRUE,TRUE,TRUE," other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",2164
1472942,101423,LOUISVILLE MARRIOTT EAST,1903 EMBASSY SQUARE BLVD,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2019/05/24,93,ROUTINE,TRUE,TRUE,CHLORINE,2.2,,7.1999998,TRUE,TRUE,TRUE,TRUE,TRUE," other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",2165
1472977,67919,CROWNE AT SUMMIT APARTMENTS,4301 CROWNE SPRINGS DR,,LOUISVILLE,KY,40241,JEFFERSON,POOL,2019/05/22,82,ROUTINE,FALSE,TRUE,CHLORINE,1,,7.5,TRUE,TRUE,TRUE,FALSE,TRUE," Disinfectant Level - disinfectant free residual| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - water supply, approved source, entry method, cross-connections, adequate supply| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - warning signs, facility regulations posted, conspicuous, good repair| other - toilet, shower, locker facilities: clean, lighting, ventilation, good repair",2166
1472978,29141,HURSTBOURNE COUNTRY CLUB,9000 HURSTBOURNE CLUB LN,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2019/05/22,91,ROUTINE,FALSE,TRUE,CHLORINE,2.4000001,,7.5,TRUE,TRUE,TRUE,TRUE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - total alkalinity (50-180 ppm)| other - recirculating piping:  identified, approved materials, good repair",2167
1472978,29141,HURSTBOURNE COUNTRY CLUB,9000 HURSTBOURNE CLUB LN,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2019/05/22,91,ROUTINE,TRUE,TRUE,CHLORINE,2.4000001,,7.5,TRUE,TRUE,TRUE,TRUE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - total alkalinity (50-180 ppm)| other - recirculating piping:  identified, approved materials, good repair",2168
1472980,64575,HURSTBOURNE COUNTRY CLUB,9000 HURSTBOURNE CLUB LN,,LOUISVILLE,KY,40222,JEFFERSON,WADING POOL,2019/05/22,87,ROUTINE,FALSE,TRUE,CHLORINE,0.40000001,,8,TRUE,TRUE,TRUE,FALSE,FALSE," Disinfectant Level - disinfectant free residual| pH Balance - ph(7.2-7.8)| other - total alkalinity (50-180 ppm)| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - recirculating piping:  identified, approved materials, good repair",2169
1472980,64575,HURSTBOURNE COUNTRY CLUB,9000 HURSTBOURNE CLUB LN,,LOUISVILLE,KY,40222,JEFFERSON,WADING POOL,2019/05/22,87,ROUTINE,TRUE,TRUE,CHLORINE,0.40000001,,8,TRUE,TRUE,TRUE,TRUE,TRUE," Disinfectant Level - disinfectant free residual| pH Balance - ph(7.2-7.8)| other - total alkalinity (50-180 ppm)| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - recirculating piping:  identified, approved materials, good repair",2170
1472981,29482,HUNTING CREEK COUNTRY CLUB,6807 FOXCROFT DR,,PROSPECT,KY,40059,JEFFERSON,WADING POOL,2019/05/23,86,FOLLOW-UP,FALSE,TRUE,CHLORINE,11.5,,7,TRUE,TRUE,TRUE,FALSE,FALSE," pH Balance - ph(7.2-7.8)| Disinfectant Level - disinfectant free residual| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - recirculating piping:  identified, approved materials, good repair",2171
1472983,56079,WEMBERLEY HILL GARDEN HOMES,10601 WEMBERLY HILL BLVD,,LOUISVILLE,KY,40241,JEFFERSON,POOL,2019/05/23,92,ROUTINE,TRUE,TRUE,CHLORINE,1.5,,7.1999998,TRUE,TRUE,TRUE,TRUE,TRUE," other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - structures, decks, furnishings:  good repair, clean| other - facility regulations enforced",2172
1472984,90715,NORTON COMMONS - BERGAMONT POOL,8921 COLTSFOOT TRACE,,PROSPECT,KY,40059,JEFFERSON,POOL,2019/05/23,89,FOLLOW-UP,FALSE,TRUE,CHLORINE,3.5,,7.1999998,TRUE,TRUE,TRUE,FALSE,TRUE," other - turover rate ~ hrs.(min.)| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| Disinfectant Level - disinfectant free residual| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",2173
1472984,90715,NORTON COMMONS - BERGAMONT POOL,8921 COLTSFOOT TRACE,,PROSPECT,KY,40059,JEFFERSON,POOL,2019/05/23,89,FOLLOW-UP,TRUE,TRUE,CHLORINE,3.5,,7.1999998,TRUE,TRUE,TRUE,TRUE,TRUE," other - turover rate ~ hrs.(min.)| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| Disinfectant Level - disinfectant free residual| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",2174
1472987,81318,WESTPORT GARDENS,1249 WESTLYNNE WAY,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2019/05/23,87,ROUTINE,FALSE,TRUE,CHLORINE,2,,7.4000001,TRUE,TRUE,FALSE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair| other - lifeguard(s) on duty: sign posted, lifeguard chairs, adequate, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",2175
1472987,81318,WESTPORT GARDENS,1249 WESTLYNNE WAY,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2019/05/23,87,ROUTINE,TRUE,TRUE,CHLORINE,2,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair| other - lifeguard(s) on duty: sign posted, lifeguard chairs, adequate, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",2176
1472989,29221,BROWNSBORO FARM COMMUNITY CENTER,3615 CASCADE RD,,LOUISVILLE,KY,40241,JEFFERSON,POOL,2019/05/23,87,FOLLOW-UP,FALSE,TRUE,CHLORINE,10,,6.8000002,TRUE,TRUE,TRUE,FALSE,FALSE," pH Balance - ph(7.2-7.8)| other - turover rate ~ hrs.(min.)| Disinfectant Level - disinfectant free residual| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair",2177
1472989,29221,BROWNSBORO FARM COMMUNITY CENTER,3615 CASCADE RD,,LOUISVILLE,KY,40241,JEFFERSON,POOL,2019/05/23,87,FOLLOW-UP,TRUE,TRUE,CHLORINE,10,,6.8000002,TRUE,TRUE,TRUE,TRUE,TRUE," pH Balance - ph(7.2-7.8)| other - turover rate ~ hrs.(min.)| Disinfectant Level - disinfectant free residual| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair",2178
1472990,29220,BROWNSBORO FARM COMMUNITY CENTER,3615 CASCADE RD,,LOUISVILLE,KY,40241,JEFFERSON,WADING POOL,2019/05/23,92,FOLLOW-UP,FALSE,TRUE,CHLORINE,4.5,,,TRUE,TRUE,TRUE,FALSE,FALSE, other - total alkalinity (50-180 ppm)| Disinfectant Level - disinfectant free residual| pH Balance - ph(7.2-7.8),2179
1472990,29220,BROWNSBORO FARM COMMUNITY CENTER,3615 CASCADE RD,,LOUISVILLE,KY,40241,JEFFERSON,WADING POOL,2019/05/23,92,FOLLOW-UP,TRUE,TRUE,CHLORINE,4.5,,,TRUE,TRUE,TRUE,TRUE,TRUE, other - total alkalinity (50-180 ppm)| Disinfectant Level - disinfectant free residual| pH Balance - ph(7.2-7.8),2180
